Date,Nombre de minutes actives,Calories (kcal),Distance (m),Points cardio,Minutes cardio,Basse latitude (°),Basse longitude (°),Haute latitude (°),Haute longitude (°),Vitesse moyenne (m/s),Vitesse maximale (m/s),Vitesse minimale (m/s),Nombre de pas,Poids moyen (kg),Poids maximal (kg),Poids minimal (kg),"Durée de l'activité ""Vélo"" (ms)","Durée de l'activité ""Inactif"" (ms)","Durée de l'activité ""Marche à pied"" (ms)","Durée de l'activité ""Course à pied"" (ms)","Durée de l'activité ""Elliptique"" (ms)","Durée de l'activité ""Entraînement fractionné haute intensité"" (ms)"
2020-03-25,22,1524.8973467425835,817.7926824092865,,,,,,,0.5540137951961199,1.3751347064971924,0.2570149600505829,1459,,,,,84567335,422698,,,
2020-03-26,36,1553.0135104876772,1427.970566034317,,,,,,,0.40115724989346513,1.4735108613967896,0.2570149600505829,2445,,,,,84219289,971709,,,
2020-03-27,40,1531.030068214512,1385.580391407013,,,,,,,0.5486073181790466,1.7270903587341309,0.2570149600505829,2314,,,,,84282554,542449,,,
2020-03-28,36,1543.0189843566204,1448.4746944904327,,,,,,,0.3679902208489646,1.5611652135849,0.24842602014541626,2459,,,,,84254403,776552,,,
2020-03-29,51,1525.6286326387046,2012.1997292041779,,,,,,,0.4880473767410906,1.8200138807296753,0.2570149600505829,3258,,,,,80885830,1362517,129102,,
2020-03-30,39,1541.3943935557672,1523.173273563385,,,,,,,0.5354213651736114,1.853969931602478,0.2570149600505829,2494,,,,,83835796,744829,,,
2020-03-31,10,1526.0712220009011,546.904351234436,,,,,,,0.49157943149938466,1.414629340171814,0.3000165820121765,994,,,,,85915330,445621,,,
2020-04-01,39,1551.8753880407673,1472.4610652923584,,,,,,,0.7169020550073326,1.9087791442871094,0.2677238881587982,2396,,,,,84420373,948448,,,
2020-04-02,35,1562.894924419348,1252.1327991485596,,,,,,,0.6859447936780099,1.5750792026519775,0.26367253065109253,2135,,,,,81814139,1164659,,,
2020-04-03,44,1594.405808872563,1610.9046144485474,,,,,,,0.5270049333790601,1.900795578956604,0.2677238881587982,2695,,,,,83065766,1482293,129167,,
2020-04-04,23,1552.385074031814,1024.1077237129211,,,,,,,0.6887492123781936,1.9280216693878174,0.2570149600505829,1801,,,,,84343894,751131,90393,,
2020-04-05,41,1619.7403191253725,1501.586326599121,,,,,,,0.49883445029055595,1.780967354774475,0.25295311212539673,2494,,,,,83293621,2274654,,,
2020-04-06,25,1589.3899962512994,1078.4468948841095,,,,,,,0.4182485812803052,1.2571638822555542,0.2570149600505829,1764,,,,,84090227,1384467,129118,,
2020-04-07,58,1606.9957899479189,2086.7634451389313,,,,,,,0.5200565911478907,1.6665247678756714,0.2570149600505829,3343,,,,,83630535,1728099,129182,,
2020-04-08,141,1810.171881480796,6937.295364618301,1.0,1,,,,,0.5235565958535521,1.2489895820617676,0.2570149600505829,10695,,,,,77932257,5993120,,,
2020-04-09,34,1556.6737713941466,1321.532922744751,,,,,,,0.39444907787058214,1.7109899520874023,0.2570149600505829,2238,,,,,83238514,1043182,,,
2020-04-10,37,1595.498357812071,1500.7543692588806,,,,,,,0.4464960313093713,1.720299482345581,0.2677238881587982,2607,,,,,84236434,1800046,,,
2020-04-11,40,1557.418430412039,1336.5213072299957,,,,,,,0.4507605960514931,1.3809462785720825,0.2570149600505829,2232,,,,,83564162,1057721,,,
2020-04-12,27,1535.830921727351,1027.3093552589417,,,,,,,0.49907882988931623,1.3990585803985596,0.2570149600505829,1703,,,,,75229158,636193,,,
2020-04-13,43,1533.8553268289857,1372.360761642456,,,,,,,0.5040647753421614,1.4432727098464966,0.2570149600505829,2352,,,,,81314614,597618,,,
2020-04-14,53,1580.8286702746764,2165.532383441925,,,,,,,0.4264670516338523,1.4649654626846313,0.2570149600505829,3717,,,,,82772862,1514844,,,
2020-04-15,52,1617.4309820138774,1904.7048569917679,,,,,,,0.46576885940444473,1.90043306350708,0.25248485803604126,3175,,,,,83323266,2229558,,,
2020-04-16,58,1542.2638062420738,2070.2378846406937,,,,,,,0.5105083950605075,1.6351641416549683,0.2574985921382904,3323,,,,,84574443,761804,,,
2020-04-17,77,1582.2169316035252,2618.6475007534027,,,,,,,0.46371362515449416,1.5401313304901123,0.2570149600505829,4299,,,,,83165627,1541952,,,
2020-04-18,44,1584.4458507368197,1578.621169090271,,,,,,,0.4396708723666591,1.4310507774353027,0.2570149600505829,2685,,,,,84428846,1585475,,,
2020-04-19,31,1591.0779912380387,983.252215385437,7.0,7,,,,,0.3780959321281261,1.1381890773773193,0.25906091928482056,1783,,,,488936,83193247,1191564,,,
2020-04-20,41,1565.5351635691213,1825.2827124595642,,,,,,,0.43259990757436945,1.4115537405014038,0.2570149600505829,3272,,,,,84288684,1216216,,,
2020-04-21,44,1552.490324123924,1787.4100551605225,,,,,,,0.5921623420979338,1.501875638961792,0.2570149600505829,2946,,,,,84145930,961494,,,
2020-04-22,36,1567.7351263812277,1609.4164125323296,,,,,,,0.40610114112960394,1.387793779373169,0.2624782621860504,2819,,,,,83140247,1099790,69162,,
2020-04-23,82,1693.846309948793,4117.399685382843,5.0,5,,,,,0.4065070663270473,1.2211182117462158,0.2570149600505829,6469,,,,,80379793,3721685,,,
2020-04-24,83,1731.6823015861098,4686.277601242065,34.0,34,,,,,0.520181507510991,1.8412014245986938,0.248715341091156,7004,,,,,81272842,4459377,,,
2020-04-25,54,1681.0720064005427,2657.119433403015,10.0,10,,,,,0.47123878684648773,1.6205552816390991,0.2570149600505829,4115,,,,,80929073,3472246,,,
2020-04-26,43,1549.7969017358673,1491.332710981369,,,,,,,0.5962163834617715,1.5779870748519897,0.2677238881587982,2482,,,,,83895204,908900,,,
2020-04-27,33,1540.120511122104,1457.3858439922333,,,,,,,0.4985730856814477,1.5347273349761963,0.2570149600505829,2467,,,,,83577589,719955,,,
2020-04-28,62,1560.14854510403,2279.340226173401,,,,,,,0.5335284348714399,1.5597466230392456,0.24783460795879364,3812,,,,,82963261,879176,100611,,
2020-04-29,41,1622.9077691142368,1528.2856087684631,,,,,,,0.45851031823061117,1.6137008666992188,0.2570149600505829,2638,,,,,83350421,2336504,,,
2020-04-30,79,1696.1145874504623,4121.010227441788,24.0,24,,,,,0.5406078272005299,1.6779539585113525,0.2570149600505829,6258,,,,,81418239,3765977,,,
2020-05-01,111,1737.4501717474714,4754.445029258728,,,,,,,0.45757451800353444,1.4030137062072754,0.2570149600505829,7453,,,,,80854943,4573118,,,
2020-05-02,55,1590.8266538022306,2206.8773312568665,,,,,,,0.47338251670612347,1.4814869165420532,0.2677238881587982,3858,,,,,81198203,1710070,,,
2020-05-03,153,1929.9327871241762,8596.380445957184,62.0,62,,,,,0.6304190804633683,1.7125869989395142,0.2570149600505829,12724,,,,,77758012,8331636,,,
2020-05-04,82,1694.21822968037,3651.310716867447,,,,,,,0.48771059384882864,1.4544373750686646,0.25034284591674805,5901,,,,,81050798,3728947,,,
2020-05-05,51,1605.2187551715858,2135.0292773246765,,,,,,,0.41864774686972717,1.5277576446533203,0.27843284606933594,3652,,,,,82463950,1991003,,,
2020-05-06,38,1583.48640408855,1588.7878103256226,,,,,,,0.49712761651967174,1.7372257709503174,0.2570149600505829,2843,,,,,83210959,1566739,,,
2020-05-07,28,1580.6151218608559,1339.2850509881973,,,,,,,0.4415568380252375,1.7539085149765015,0.2570149600505829,2281,,,,,84036931,1510674,,,
2020-05-08,41,1630.773149396411,1515.3467421531677,,,,,,,0.5726069515913432,1.4581975936889648,0.2570149600505829,2548,,,,,82849558,2490085,,,
2020-05-09,47,1608.2274530658433,2416.4510759473446,10.0,10,,,,,0.40683296763034393,1.6099200248718262,0.2570149600505829,3719,,,,,83531415,2049848,,,
2020-05-10,63,1546.8230590702622,2253.562121117055,,,,,,,0.4423522226438317,1.453091025352478,0.2570149600505829,3711,,,,,83290077,850832,,,
2020-05-11,89,1659.471107146867,3146.9285521507263,,,,,,,0.5307552742103121,1.740627646446228,0.2570149600505829,5266,,,,,79844377,3050457,,,
2020-05-12,57,1583.9936545065646,1995.7635774612427,,,,,,,0.585828261922985,1.831453561782837,0.2677238881587982,3456,,,,,83978531,1576645,,,
2020-05-13,32,1544.5519452764233,1028.0603194236755,,,,,,,0.6483740690445697,1.4786311388015747,0.2570149600505829,1718,,,,,84440036,806486,,,
2020-05-14,46,1544.0142518361092,1644.6323308944702,,,,,,,0.8178321602926221,1.6111751794815063,0.28914183378219604,2763,,,,,82227783,795986,,,
2020-05-15,57,1631.5899103520044,2006.7460614442825,,,,,,,0.534052276236743,1.2876131534576416,0.25526997447013855,3353,,,,,82949716,2208445,129135,,
2020-05-16,58,1621.4367381268041,2076.1551790237427,1.0,1,,,,,0.4325635455613544,1.4864325523376465,0.2570149600505829,3325,,,,,83549761,2307780,,,
2020-05-17,35,1530.369201012923,1238.0668190717697,,,,,,,0.4486367163590665,1.2714011669158936,0.27843284606933594,2188,,,,,85138725,529544,,,
2020-05-18,50,1648.0764726002474,2265.826005935669,8.0,8,,,,,0.5207050008930525,1.8070943355560303,0.2570149600505829,3541,,,,,82258185,2827735,,,
2020-05-19,23,1530.1875621434974,1039.5009593963623,,,,,,,0.48628463827384316,1.8615798950195312,0.2570149600505829,1793,,,,,85316842,525997,,,
2020-05-20,41,1590.6318108052485,1525.965986251831,,,,,,,0.5818993386229288,1.6262818574905396,0.26633572578430176,2552,,,,,83087031,1706266,,,
2020-05-21,73,1689.350402112334,2940.837041258812,10.0,10,,,,,0.46292217835344956,1.5431957244873047,0.2595944106578827,4678,,,,,82005560,3633896,,,
2020-05-22,44,1583.314583810915,1603.2927327156067,,,,,,,0.3672240233663077,1.7039488554000854,0.2570149600505829,2613,,,,,83829664,1563386,,,
2020-05-23,41,1611.3992250371296,1785.6610679626465,,,,,,,0.3611425431958632,1.6997623443603516,0.2570149600505829,3160,,,,,83584304,2111779,,,
2020-05-24,60,1614.422940383302,2131.646317243576,,,,,,,0.5253740328971861,1.3645319938659668,0.2677238881587982,3541,,,,,83281626,2170822,,,
2020-05-25,42,1625.9486458340782,1726.1733894348145,,,,,,,0.5759001969334236,1.687789797782898,0.25722166895866394,3014,,,,,83636190,2394715,,,
2020-05-26,38,1571.8186740435958,1442.162352323532,,,,,,,0.5090697677021503,1.7399457693099976,0.2570149600505829,2477,,,,,84729438,1338910,,,
2020-05-27,42,1608.5532107059066,1824.8508110046387,,,,,,,0.4932806303174131,1.4576648473739624,0.2570149600505829,3128,,,,,80577191,2056206,,,
2020-05-28,61,1596.597649792936,2279.0738349556923,,,,,,,0.607449330290045,2.333751916885376,0.2570149600505829,3747,,,,,82851791,1822758,,,
2020-05-29,41,1569.1272691293261,1401.1186709403992,,,,,,,0.45256705985409906,2.2411293983459473,0.24721843004226685,2332,,,,,84692170,1286356,,,
2020-05-30,55,1658.9016388800032,2727.163222551346,8.0,8,,,,,0.4753464918096002,1.554458498954773,0.27843284606933594,4302,,,,,82788185,3039337,,,
2020-05-31,47,1645.1538864453585,1631.379595041275,,,,,,,0.5038764577544322,1.6900025606155396,0.2677238881587982,2780,,,,,78547967,2770892,,,
2020-06-01,45,1582.85143059357,1837.0751819610596,,,,,,,0.44795674939798297,1.6147898435592651,0.2570149600505829,3035,,,,,83444045,1554341,,,
2020-06-02,76,1665.3647141623462,2410.1476813554764,16.0,16,,,,,0.4203949341398888,1.653827428817749,0.2570149600505829,4037,,,,1060351,81485971,2030420,,,
2020-06-03,24,1547.7529188313176,994.7914047241211,,,,,,,0.4165168572151039,1.26894211769104,0.2570149600505829,1626,,,,,84530754,868989,,,
2020-06-04,42,1583.9196051162985,1739.9999108314514,,,,,,,0.47320336747675984,2.0542972087860107,0.24714818596839905,3087,,,,,77687201,1575199,,,
2020-06-05,87,1716.4493224472778,4574.003497362137,24.0,21,,,,,0.5136624864103253,1.7280217409133911,0.2570149600505829,6899,,,,,81325479,4157279,,,
2020-06-06,90,1694.50352396874,4188.5040826797485,18.0,18,,,,,0.464945652295685,2.095327138900757,0.28914183378219604,6454,,,,,79935268,3734521,,,
2020-06-07,43,1588.1529344738271,1683.51999437809,2.0,2,,,,,0.6300194292134871,1.5598052740097046,0.2533265948295593,2798,,,,,82522221,1657860,,,
2020-06-08,29,1583.797446476789,1205.645457983017,,,,,,,0.49824767246723367,1.6733194589614868,0.2570149600505829,1971,,,,,84403454,1275299,129102,,
2020-06-09,30,1563.4997420263308,1120.5952184200287,,,,,,,0.3820279390666295,1.245078682899475,0.25219395756721497,1867,,,,,81828694,1176469,,,
2020-06-10,54,1667.5623265282932,2930.9728212356567,27.0,27,,,,,0.5117637339726708,1.4983071088790894,0.27843284606933594,4458,,,,453891,82000807,2722554,,,
2020-06-11,62,1586.803191630358,2621.8439750671387,1.0,1,,,,,0.4766699997874369,1.6449171304702759,0.24539947509765625,4459,,,,,83403775,1631506,,,
2020-06-12,37,1620.6526016226667,1665.0759916305542,,,,,,,0.45383306880609436,1.3097361326217651,0.2570149600505829,2681,,,,,83151539,2292467,,,
2020-06-13,59,1641.202568651679,3007.354259610176,9.0,9,,,,,0.5076617946230767,1.6325138807296753,0.2570149600505829,4629,,,,,80863297,2693347,,,
2020-06-14,34,1551.900701270523,1318.0333786010742,2.0,2,,,,,0.4768518781343379,1.6228551864624023,0.27843284606933594,2124,,,,,83923904,949980,,,
2020-06-15,47,1697.2825928683135,2066.9394040107727,,,,,,,0.500552536216013,1.472265601158142,0.2570149600505829,3611,,,,,81688912,3788783,,,
2020-06-16,83,1645.3533462450544,3217.4425101280212,2.0,2,,,,,0.48258060294574906,2.495712995529175,0.2570149600505829,5293,,,,,81319079,2774786,,,
2020-06-17,104,1788.6918172769172,6050.16165971756,28.0,28,48.8329582,2.3221806,48.8787958,2.3580512,0.7207843607456297,19.845325469970703,0.12464175373315811,8536,,,,,75529014,5568133,,,
2020-06-18,48,1560.8451622946209,1771.7310016155243,,,,,,,0.456737427037381,1.3838982582092285,0.2523682713508606,2935,,,,,84489014,1124636,,,
2020-06-19,79,1733.8828400740356,4199.319983243942,27.0,27,,,,,0.5573379353886142,1.5893570184707642,0.2570149600505829,6233,,,,,81776120,4503461,,,
2020-06-20,98,1771.8350024446097,4916.565760850906,21.0,21,,,,,0.5729798859464679,1.5941623449325562,0.2677238881587982,7546,,,,,77195191,5244532,,,
2020-06-21,67,1668.3421534078157,3336.0080931186676,20.0,20,,,,,0.46986902693613986,1.555461049079895,0.2570149600505829,5150,,,,,82252609,3223680,,,
2020-06-22,53,1586.9394055523098,2000.7365427017212,,,,,,,0.4083554106595742,1.3540183305740356,0.26632189750671387,3322,,,,,84050006,1634164,,,
2020-06-23,53,1609.1269469302194,2537.8238692879677,9.0,9,,,,,0.41048391434846077,1.8351954221725464,0.2570149600505829,4077,,,,,83651452,2067411,,,
2020-06-24,150,1935.987142464144,9176.867493832484,67.0,67,48.7171585,2.2458654,48.8747598,2.357332,1.6847846442172223,23.748004913330078,0.008368143811821938,13389,,,,,73099465,8434181,,,
2020-06-25,70,1766.1418486311509,2510.7528101205826,38.0,38,,,,,0.4869603036815612,1.5565987825393677,0.25149986147880554,3935,,,,1518435,81048072,3507862,,,
2020-06-26,88,1748.1030697565163,4057.671993970871,21.0,21,,,,,0.5766100741107103,1.9298946857452393,0.2677238881587982,6377,,,,,76407603,4781131,,,
2020-06-27,107,1844.0475399844638,5618.395607829094,40.0,40,48.7004325,2.2260485,48.7196733,2.2479291,2.1107133602855788,37.0,0.08186803013086319,9712,,,,,72322546,6654596,,,
2020-06-28,15,1529.012235952705,665.3285884857178,,,,,,,3.505077279456594,24.209999084472656,0.2570149600505829,1146,,,,,70760694,503048,,,
2020-06-29,36,1581.6506215102456,1434.6595311164856,,,,,,,1.1660456199301716,4.244706630706787,0.2677238881587982,2483,,,,,84031534,1530894,,,
2020-06-30,33,1566.787681614492,1320.0526103973389,,,,,,,0.45429944208879375,1.3733758926391602,0.2557494640350342,2303,,,,,84848542,1240671,,,
2020-07-01,69,1691.9308010211753,3692.193868160248,21.0,21,,,,,0.42733349242979735,1.5562297105789185,0.2570149600505829,5609,,,,,81621608,3684155,,,
2020-07-02,17,1552.249243783341,833.038521528244,,,,,,,0.3694774359075382,1.2881312370300293,0.2570149600505829,1554,,,,,85283773,956786,,,
2020-07-03,39,1577.753258439294,1535.8108220100403,,,,,,,0.5936337571063843,1.7213846445083618,0.2677238881587982,2684,,,,,83532580,1454273,,,
2020-07-04,40,1584.7457256312548,1621.4802846312523,,,,,,,0.4112484049010974,1.307286024093628,0.2570149600505829,2673,,,,,83981354,1591328,,,
2020-07-05,105,1562.8284246999613,4947.739951610565,4.0,4,,,,,0.6142664065193835,1.3077126741409302,0.2677238881587982,7693,,,,,81620228,1163360,,,
2020-07-06,124,1901.838727202095,7253.1921454072,78.0,78,,,,,0.4758525251357984,1.4770004749298096,0.2570149600505829,10490,,,,874003,78375694,6847425,,,
2020-07-07,49,1626.5391839006986,2377.501202583313,9.0,9,,,,,0.46560492496074796,1.4194175004959106,0.2570149600505829,3722,,,,,83338596,2407409,,,
2020-07-08,31,1568.5091655070294,1240.6703815460205,,,,,,,0.4013819639503452,1.2124234437942505,0.2677238881587982,2199,,,,,84813054,1274285,,,
2020-07-09,51,1647.2643339402441,2966.614185810089,20.0,20,,,,,0.4371575828273698,1.4919227361679077,0.2570149600505829,4411,,,,,82990090,2812101,,,
2020-07-10,70,1716.7297750364073,3443.9585173130035,17.0,17,,,,,0.6328824256913457,10.700848579406738,0.2570149600505829,5221,,,,,78990328,4168518,,,
2020-07-11,84,1723.2147967662727,3884.7305639386177,15.0,15,48.7129818,2.2429767,48.7196656,2.2479323,0.38327491446365936,1.5784265995025635,0.2570149600505829,6374,,,,,79670326,4295149,,,
2020-07-12,116,1867.296568746764,5734.683327615261,10.0,10,48.6787408,2.0211011,48.6851344,2.0236365,0.6818677003075355,3.7915961742401123,0.2874220013618469,8989,,,,,74419144,7104519,,,
2020-07-13,50,1662.0273876600063,3014.1612508296967,19.0,19,48.7127094,2.2425179,48.7196666,2.2479329,0.6080669766844153,4.165764808654785,0.14972293376922607,4612,,,,,82925707,3100373,,,
2020-07-14,21,1542.4988345843626,840.374168753624,,,,,,,0.7245062187170086,3.298837900161743,0.2570149600505829,1479,,,,,83565653,766394,,,
2020-07-15,47,1565.1611869492594,1769.4232087135315,,,48.7196307,2.2478512,48.7196625,2.247937,1.4143086740375532,14.799793243408203,0.2570149600505829,2879,,,,,82618405,1208911,,,
2020-07-16,17,1532.5126895227272,647.7751371860504,,,,,,,0.5291644796666376,2.036844253540039,0.3212686777114868,1178,,,,,85241615,571398,,,
2020-07-17,46,1611.452868089518,1875.87617790699,,,48.7196063,2.2477876,48.7196063,2.2477876,0.3682530968624756,1.3341131210327148,0.2570149600505829,2977,,,,,82849870,2112827,,,
2020-07-18,24,1562.4380931681847,913.315071105957,,,,,,,1.156634741120857,3.9325144290924072,0.262736976146698,1635,,,,,85053115,1155739,,,
2020-07-19,21,1565.1811890562776,1007.5494208335876,,,,,,,0.5922934446948753,1.7563279867172241,0.27843284606933594,1803,,,,,84591626,1049973,69139,,
2020-07-20,27,1554.6473702810624,1083.830813407898,,,,,,,0.7256869662049324,6.0345563888549805,0.2677238881587982,1858,,,,,85135452,1003613,,,
2020-07-21,83,1721.8114073942502,4047.3933720588684,19.0,19,,,,,0.6356019408056325,1.7040648460388184,0.2570149600505829,6324,,,,,81209048,4267746,,,
2020-07-22,69,1715.2833839985603,3405.010563850403,21.0,21,,,,,0.49292022521443674,1.5134053230285645,0.2570149600505829,5216,,,,,81880289,4140275,,,
2020-07-23,59,1675.8954398691649,2975.6650903224945,10.0,10,,,,,0.43896046393763843,1.600094199180603,0.2570149600505829,4694,,,,,82590052,3371168,,,
2020-07-24,118,1840.4329496223015,6426.770231723785,38.0,38,,,,,0.5153071933841321,1.7452785968780518,0.2570149600505829,9647,,,,,78853632,6584014,,,
2020-07-25,61,1720.5300571702894,3467.597825407982,17.0,17,,,,,0.421772313739395,1.4820526838302612,0.2677238881587982,5217,,,,,79624202,4242727,,,
2020-07-26,64,1637.759061964245,2203.522903442383,,,,,,,0.5383159382569123,1.6273210048675537,0.2547585368156433,3823,,,,,83090416,2626497,,,
2020-07-27,27,1559.416934722781,1130.5011563301086,,,,,,,0.3987366337299484,1.3887028694152832,0.2570149600505829,2039,,,,,85014556,1096747,,,
2020-07-28,158,1894.7223190546154,7837.438702702522,28.0,28,48.8379181,2.3227381,48.8658945,2.3870176,0.648205331715797,4.156329154968262,0.03611912950873375,11077,,,,,73236052,7644095,,,
2020-07-29,100,1785.0360015992762,5542.151448249817,42.0,42,,,,,0.4311207419358756,1.6093297004699707,0.2570149600505829,8145,,,,,79238436,5502304,,,
2020-07-30,57,1661.0701204924383,3214.666114041685,20.0,20,,,,,0.48827479783556343,1.8661208152770996,0.2570149600505829,4866,,,,,82903248,3081682,,,
2020-07-31,91,1753.591789683195,3776.647322228075,29.0,29,,,,,0.4416309482795153,2.1193904876708984,0.2570149600505829,6071,,,,663971,78211246,4177517,,,
2020-08-01,31,1566.9652017998028,1124.9457411766052,,,,,,,0.4458825756092162,1.2482541799545288,0.2570149600505829,1933,,,,,83785541,1244137,,,
2020-08-02,93,1726.298801987348,1712.5201860070229,45.0,45,,,,,0.4217194007706857,1.4148147106170654,0.2570149600505829,2904,,,,2770138,81881940,1389903,,,
2020-08-03,85,1760.676164272921,4605.9546864032745,28.0,28,,,,,0.49224726783221406,1.5033628940582275,0.2570149600505829,7019,,,,,75605850,5026642,,,
2020-08-04,103,1770.609178628559,4909.346217071442,20.0,20,48.716902,2.2453419,48.8308328,2.3576595,0.9785219352957917,26.880210876464844,0.2570149600505829,7650,,,,,74624627,5220599,,,
2020-08-05,107,1777.80312614269,5538.381527150246,32.0,25,49.184982,1.5440606,49.1915488,1.5490172,0.5748570208124104,2.6190743446350098,0.08047264814376831,8453,,,,,67226519,5361070,,,
2020-08-06,94,1802.1901610706016,4175.760222315788,3.0,3,49.0926918,1.4837727,49.0950949,1.4865428,0.9088973471643554,19.25,0.2570149600505829,6893,,,,,71908624,5837266,,,
2020-08-07,42,1620.093409122768,2335.7952828407288,11.0,11,,,,,1.9534019273118026,16.639999389648438,0.27843284606933594,3667,,,,,69920796,2281547,,,
2020-08-08,113,1895.9730607714914,5754.976522803307,19.0,19,48.2210135,0.1303688,48.2280628,0.1326097,0.4414629756467208,1.4241923093795776,0.27843284606933594,9296,,,,,66685124,7668520,,,
2020-08-09,106,1868.0403384174015,6164.889372646809,22.0,22,48.2253611,0.0840397,48.4303688,0.1326646,0.5864524351382407,2.5199999809265137,0.24898143112659454,9469,,,,,73864152,7123089,,,
2020-08-10,154,1969.6046743901138,7820.963722705841,5.0,5,48.2121555,-0.1336558,48.2125223,-0.1311468,0.8298388872443156,2.6536624431610107,0.2570149600505829,12006,,,,,72883437,9106289,,,
2020-08-11,13,1535.4081461695118,559.6500940322876,,,,,,,2.982452665841943,30.77631378173828,0.2570149600505829,1035,,,,,79784834,627940,,,
2020-08-12,108,1888.2058721205287,4485.9061270896345,4.0,4,48.0041475,0.1945981,48.0091499,0.1997341,2.7608899588292126,79.0,0.2570149600505829,7801,,,,,69079927,7516853,,,
2020-08-13,136,1925.431818485116,7414.156596958637,38.0,33,47.0035723,-0.889363,47.0619625,-0.7448705,0.8037873654270459,19.0,0.2570149600505829,11058,,,,,72167924,8243749,,,
2020-08-14,146,2022.9063987638694,7605.911760091782,18.0,18,,,,,0.5424209665940567,1.3630512952804565,0.2677238881587982,12007,,,,,72717890,10147086,,,
2020-08-15,130,1927.1356835268166,5807.983793020248,7.0,7,,,,,0.47102482136895757,1.4050689935684204,0.2677238881587982,9322,,,,,63269611,8277017,,,
2020-08-16,42,1609.2939552884663,1572.6663398742676,1.0,1,,,,,0.42929611998615913,1.1963191032409668,0.2570149600505829,2662,,,,,77479650,2070671,,,
2020-08-17,110,1834.2172477743989,4166.444036960602,60.0,60,,,,,0.4660560329448216,1.4144138097763062,0.2570149600505829,6428,,,,2181464,78997291,4127358,,,
2020-08-18,46,1590.822956739986,1615.793863773346,,,,,,,0.44930606754058605,1.5193979740142822,0.2570149600505829,2662,,,,,84088000,1709995,,,
2020-08-19,301,2427.5424475833292,17411.851091206074,132.0,132,46.6585009,0.3662323,48.8442147,2.324749,2.6221595517335294,55.308475494384766,0.24979865550994873,26026,,,,,60196675,18008525,,,
2020-08-20,219,2179.7369917963006,12350.822700321674,95.0,95,,,,,0.6588670969185775,1.5160163640975952,0.2528840899467468,19496,,,,,70001122,13163736,,,
2020-08-21,166,2012.4369084155703,9366.902129173279,64.0,64,,,,,0.6365045304657836,1.5513970851898193,0.2570149600505829,13812,,,,,68972900,9942655,,,
2020-08-22,47,1592.877830561184,1792.6430220603943,,,,,,,0.41154197882620747,1.2153908014297485,0.2570149600505829,3134,,,,,80381769,1750123,,,
2020-08-23,47,1587.9697170264333,1683.0479907989502,,,,,,,0.4672077866823586,1.669921875,0.2677238881587982,2866,,,,,82429213,1654284,,,
2020-08-24,62,1594.2691618785507,2431.725785970688,,,,,,,0.9091389047697402,5.7027268409729,0.2677238881587982,4183,,,,,80192198,1777289,,,
2020-08-25,127,1815.6009459174434,6193.450433731079,33.0,33,,,,,0.5777272763086384,1.8134377002716064,0.2570149600505829,9417,,,,,79255961,6099129,,,
2020-08-26,72,1693.7991928711642,2902.584259569645,1.0,1,,,,,0.49485576616356114,1.4899601936340332,0.28914183378219604,4856,,,,,78757772,3720765,,,
2020-08-27,232,2153.9021168789586,11670.056062579155,77.0,75,,,,,0.6159081463231454,2.059803009033203,0.2570149600505829,17557,,,,792324,48687340,11856782,,,
2020-08-28,78,1679.0985897097905,4263.496084332466,21.0,21,48.8377062,2.3366714,48.8400153,2.3459567,0.6482405080557955,6.51950740814209,0.03562501072883606,6333,,,,,79979891,3433712,,,
2020-08-29,43,1597.0035005730638,1879.7829803228378,2.0,2,48.7196478,2.2479359,48.719734,2.24807,0.7019312021383505,2.8923563957214355,0.25287213921546936,3004,,,,,83302733,1830681,,,
2020-08-30,29,1570.6791098778529,1232.82292842865,,,,,,,0.4228181943034502,1.170388102531433,0.24561116099357605,2040,,,,,69669478,1316656,,,
2020-08-31,94,1770.166360835262,4217.886207103729,12.0,12,48.8609476,2.3468689,48.8618923,2.3474975,0.9422877896150118,20.232393264770508,0.24707072973251343,6545,,,,,75390606,5211951,,,
2020-09-01,102,1664.704104630246,3419.454703807831,11.0,11,,,,,0.4850145546635281,1.4929090738296509,0.2570149600505829,5502,,,,585922,81099656,2525401,,,
2020-09-02,54,1615.4519428466194,2549.190901517868,9.0,9,,,,,0.5158816370159347,1.5461093187332153,0.2570149600505829,3998,,,,,83783925,2190915,,,
2020-09-03,52,1600.8320394198677,1951.7319226264954,,,,,,,0.476034975575426,1.3267322778701782,0.2677238881587982,3257,,,,,84130248,1905442,,,
2020-09-04,79,1721.3894667165039,3969.5587162971497,21.0,21,48.8401877,2.3358464,48.8403118,2.3364141,0.6180453359184843,2.2314493656158447,0.2677238881587982,6016,,,,,78262217,4259505,,,
2020-09-05,104,1739.003185828039,4821.012403786182,23.0,23,,,,,0.5267243792714008,1.609697699546814,0.26742106676101685,7424,,,,,80503437,4603445,,,
2020-09-06,84,1631.3437348164996,3121.0716627836227,,,,,,,0.5290635284337541,1.3199576139450073,0.2677238881587982,5119,,,,,81693529,2154398,150503,,
2020-09-07,63,1634.6546966791186,2422.7474952936172,1.0,1,,,,,0.5969394379015723,1.5174274444580078,0.27843284606933594,3876,,,,,78211813,2565882,,,
2020-09-08,63,1684.8265031343808,3869.1860015690327,23.0,23,48.7877927,2.366278,48.789751,2.3819758,0.879636695402557,14.224555969238281,0.2772783637046814,5229,,,,,78790744,3460543,,,
